9.826686242497829e-06,999.9999961392696
-20.06962963003736,-5.869809100463861e-09
1.000000015950858,2.718281801944892
5.327895125084581e-09,0.8414709817020596
7.775714516711217e-10,1.5574076807709705
2.6465147850984753e-08,4.999999954907404
-268261920.25839877,46363434.72791511
-0.9999999993673314,0.99999996507797
-0.9999999957607172,0.9999999802680806
-0.9999999996863496,0.9999999720343856
-27.48194593889049,29.18930919810225
-1.0,0.9999999999999996
-19250102.802595224,5206844.27593699
4.659008219449216e-13,11616087719271.305
-78606925.9983458,157012817.41780162
1.0767960967328351e-08,4.99999998491654
2.2464444748848678e-09,0.9999999986221744
6.653032236236811e-09,0.999999988559844
-17.443579405041422,-5.5077498119356006e-11
1.765943058451569e-09,0.9999999687833324
-3.999999135447436,21.99999989335593
0.0183156392597527,3584911144.6513176
-1.0,1.0
-3.999999974828553,21.99999994320031
-12265352.482044592,32224367.497520432
1.6124835688913208e-07,363.7800431514887
-74.0355825394274,64.60317280562762
-74.4947617491546,63.16016028390453
-9407419.556488834,4448121.727969935
-72.90188269022825,63.788633498315136
-2905.15663421463,8807.979739526896
-2863.2181983199166,8855.862540785998
